#èëÇ´çûÇ›ÉtÉ@ÉCÉãñº   :              Tomlinson_150708_101.dat
#ì˙éû                :        2015/07/08 13:46:29
#äiéqíËêîa (nm)Å@     :          2.46E-10
#ã§êUé¸îgêîf (MHz)Å@  :           3250000.00
#éøì_ÇÃéøó m(kg)      :          3.10E-13
#ÇŒÇÀíËêîK(N/m)       :         3.20E+03
#îSê´íËêîH(Ns/m)      :         2.5000E-05
#äÓî¬É|ÉeÉìÉVÉÉÉãUo(J):             1.2000E-17
#äÓî¬êUïùX (nm)       :         2.0000E-10
#
# 1.åoâﬂéûä‘t 2.íTêjà íuxt 3.íTêjë¨ìxvt 4.äÓî¬à íuxs 5.äÓî¬ë¨ìxvs 6.åoâﬂéûä‘Ti(s) 7.íTêjà íuXxt(m) 8.äÓî¬à íuXxs(m) 9.äÓî¬Ç…Ç©Ç©ÇÈóÕfsub
  0.1306903  -3.717288E-01  -4.783065E+00  5.064718E+00  6.657037E-01  6.400000E-09  -1.455397E-11  1.982944E-10  2.384808E+01
  0.1347743  -3.913812E-01  -4.839865E+00  5.061957E+00  6.863828E-01  6.600000E-09  -1.532340E-11  1.981863E-10  2.285803E+01
  0.1388584  -4.112533E-01  -4.890634E+00  5.059112E+00  7.070504E-01  6.800000E-09  -1.610144E-11  1.980749E-10  2.187347E+01
  0.1429425  -4.313204E-01  -4.935376E+00  5.056182E+00  7.277062E-01  7.000000E-09  -1.688711E-11  1.979602E-10  2.089532E+01
  0.1470265  -4.515580E-01  -4.974100E+00  5.053168E+00  7.483499E-01  7.200000E-09  -1.767945E-11  1.978422E-10  1.992456E+01
  0.1511106  -4.719414E-01  -5.006823E+00  5.050069E+00  7.689810E-01  7.400000E-09  -1.847750E-11  1.977209E-10  1.896224E+01
  0.1551947  -4.924463E-01  -5.033568E+00  5.046887E+00  7.895994E-01  7.600000E-09  -1.928031E-11  1.975963E-10  1.800944E+01
  0.1592787  -5.130482E-01  -5.054364E+00  5.043620E+00  8.102046E-01  7.800000E-09  -2.008692E-11  1.974684E-10  1.706730E+01
  0.1633628  -5.337230E-01  -5.069250E+00  5.040269E+00  8.307963E-01  8.000000E-09  -2.089638E-11  1.973372E-10  1.613698E+01
  0.1674469  -5.544465E-01  -5.078269E+00  5.036834E+00  8.513741E-01  8.200000E-09  -2.170776E-11  1.972027E-10  1.521970E+01
  0.1715310  -5.751951E-01  -5.081474E+00  5.033315E+00  8.719378E-01  8.400000E-09  -2.252010E-11  1.970649E-10  1.431667E+01
  0.1756150  -5.959449E-01  -5.078925E+00  5.029712E+00  8.924868E-01  8.600000E-09  -2.333250E-11  1.969239E-10  1.342917E+01
  0.1796991  -6.166727E-01  -5.070688E+00  5.026025E+00  9.130210E-01  8.800000E-09  -2.414404E-11  1.967795E-10  1.255844E+01
  0.1837832  -6.373554E-01  -5.056837E+00  5.022254E+00  9.335400E-01  9.000000E-09  -2.495381E-11  1.966319E-10  1.170578E+01
  0.1878672  -6.579701E-01  -5.037456E+00  5.018399E+00  9.540434E-01  9.200000E-09  -2.576092E-11  1.964810E-10  1.087245E+01
  0.1919513  -6.784946E-01  -5.012633E+00  5.014461E+00  9.745309E-01  9.400000E-09  -2.656450E-11  1.963268E-10  1.005973E+01
  0.1960354  -6.989067E-01  -4.982466E+00  5.010439E+00  9.950021E-01  9.600000E-09  -2.736368E-11  1.961693E-10  9.268875E+00
  0.2001195  -7.191849E-01  -4.947058E+00  5.006334E+00  1.015457E+00  9.800000E-09  -2.815761E-11  1.960086E-10  8.501127E+00
  0.2042035  -7.393080E-01  -4.906522E+00  5.002145E+00  1.035894E+00  1.000000E-08  -2.894547E-11  1.958446E-10  7.757701E+00
  0.2082876  -7.592553E-01  -4.860975E+00  4.997873E+00  1.056315E+00  1.020000E-08  -2.972645E-11  1.956773E-10  7.039780E+00
  0.2123717  -7.790065E-01  -4.810543E+00  4.993517E+00  1.076718E+00  1.040000E-08  -3.049975E-11  1.955068E-10  6.348512E+00
  0.2164557  -7.985420E-01  -4.755359E+00  4.989078E+00  1.097102E+00  1.060000E-08  -3.126461E-11  1.953330E-10  5.685001E+00
  0.2205398  -8.178427E-01  -4.695559E+00  4.984556E+00  1.117469E+00  1.080000E-08  -3.202027E-11  1.951559E-10  5.050303E+00
  0.2246239  -8.368899E-01  -4.631290E+00  4.979950E+00  1.137817E+00  1.100000E-08  -3.276601E-11  1.949756E-10  4.445423E+00
  0.2287079  -8.556658E-01  -4.562700E+00  4.975262E+00  1.158146E+00  1.120000E-08  -3.350113E-11  1.947920E-10  3.871305E+00
  0.2327920  -8.741530E-01  -4.489947E+00  4.970490E+00  1.178455E+00  1.140000E-08  -3.422494E-11  1.946052E-10  3.328838E+00
  0.2368761  -8.923349E-01  -4.413190E+00  4.965636E+00  1.198745E+00  1.160000E-08  -3.493680E-11  1.944152E-10  2.818841E+00
  0.2409602  -9.101954E-01  -4.332596E+00  4.960699E+00  1.219015E+00  1.180000E-08  -3.563607E-11  1.942219E-10  2.342070E+00
  0.2450442  -9.277191E-01  -4.248335E+00  4.955679E+00  1.239265E+00  1.200000E-08  -3.632217E-11  1.940253E-10  1.899208E+00
  0.2491283  -9.448916E-01  -4.160581E+00  4.950576E+00  1.259494E+00  1.220000E-08  -3.699451E-11  1.938255E-10  1.490868E+00
  0.2532124  -9.616988E-01  -4.069513E+00  4.945391E+00  1.279702E+00  1.240000E-08  -3.765254E-11  1.936225E-10  1.117588E+00
  0.2572964  -9.781277E-01  -3.975313E+00  4.940124E+00  1.299888E+00  1.260000E-08  -3.829577E-11  1.934163E-10  7.798331E-01
  0.2613805  -9.941657E-01  -3.878166E+00  4.934774E+00  1.320053E+00  1.280000E-08  -3.892369E-11  1.932068E-10  4.779914E-01
  0.2654646  -1.009801E+00  -3.778259E+00  4.929341E+00  1.340196E+00  1.300000E-08  -3.953586E-11  1.929941E-10  2.123765E-01
